name,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
Parapedobacter,4.132944256216157,22,42,2.877173642244223,0.5701754385964912,0.6961559275610381
Dermatophilus,2.8771736422442236,27,60,2.877173642244223,0.3057553956834532,0.9999999999999999
Lonsdalea,3.452661802163411,15,16,2.877173642244223,1.0,0.833320437130972
Salicola,2.8740196695285234,18,19,2.357699668681511,0.8709677419354839,0.8203491763395921
Syntrophothermus,2.461184657071791,9,12,2.357699668681511,1.0,0.9579531799481465
unclassfied_o:Halanaerobiales,2.357699668681511,9,12,2.357699668681511,0.9057187017001546,1.0
Sporohalobacter,3.197129725195741,9,12,2.357699668681511,0.95,0.7374426036269651
Salinivibrio,2.4170050914188765,9,12,2.357699668681511,0.3333333333333333,0.9754632611458212
Maricurvus,2.357699668681511,23,42,2.357699668681511,1.0,1.0
Marinicauda,2.639739905546266,18,19,2.357699668681511,0.9333333333333333,0.8931560506123463
unclassfied_f:Aquificaceae,6.779369237810063,10,11,2.357699668681511,0.5217391304347826,0.3477756684990826
unclassfied_f:Petrotogaceae,2.357699668681511,9,12,2.357699668681511,1.0,1.0
Elizabethkingia,5.299290222884694,15,14,2.357699668681511,0.20967741935483872,0.4449085763410191
Ponticaulis,3.394223031100662,23,42,2.357699668681511,0.8967391304347826,0.6946213160061457
unclassfied_f:Piscirickettsiaceae,2.4581238028406975,9,12,2.357699668681511,0.7700729927007299,0.9591460226522631
"unclassfied_f:""Fusobacteriaceae""",9.363861560727717,9,25,2.357699668681511,0.1890547263681592,0.2517871129758865
unclassfied_f:Halobacteriaceae,2.8511386396517087,9,12,2.357699668681511,0.5160969133753733,0.8269326632848427
unclassfied_o:Rhizobiales,10.793803852399648,18,25,2.357699668681511,0.1871160360567262,0.21843084244646094
Moheibacter,3.726014693299099,16,30,2.357699668681511,0.044444444444444446,0.6327671420409642
Meiothermus,3.4854212308991217,10,11,2.357699668681511,0.6462390225276823,0.6764461201360454
Sporolactobacillaceae_incertae_sedis,2.357699668681511,23,46,2.357699668681511,0.7116564417177914,1.0
Olleya,3.5851830526978796,16,30,2.357699668681511,0.5737704918032787,0.6576232326288953
Candidatus_Nanosalina,2.357699668681511,9,12,2.357699668681511,0.7886029411764706,1.0
Nautella,2.357699668681511,23,42,2.357699668681511,0.926829268292683,1.0
Thiocapsa,5.148850892652959,18,27,2.357699668681511,0.34767025089605735,0.4579079328255124
Thermosipho,2.3936894448048154,9,12,2.357699668681511,0.75,0.9849647262298726
Desulfocella,2.687344272275367,18,19,2.357699668681511,0.875,0.8773344349681156
Shimia,2.357699668681511,23,42,2.357699668681511,0.8791946308724832,1.0
Acrocarpospora,2.510755336376132,7,10,2.357699668681511,1.0,0.9390399910827105
Sinibacillus,2.3900766423842326,9,12,2.357699668681511,0.5,0.9864535834840744
unclassfied_f:Clostridiaceae_2,2.3616365119524647,23,46,2.357699668681511,0.3178294573643411,0.9983330020301476
Natronincola,2.357699668681511,23,46,2.357699668681511,1.0,1.0
Desulfurispora,2.4097936765885755,9,12,2.357699668681511,0.8125,0.9783823783699144
Halanaerobaculum,3.8889927197717187,18,19,2.357699668681511,0.8857142857142857,0.6062494426114293
Halorhabdus,2.357699668681511,9,12,2.357699668681511,1.0,1.0
Haloquadratum,2.357699668681511,9,12,2.357699668681511,0.11099195710455764,1.0
Halonotius,3.6490950827904296,18,19,2.357699668681511,0.068289384719405,0.6461052987631661
Methylobacillus,2.357699668681511,7,10,2.357699668681511,0.7913043478260869,1.0
Alteromonas,2.590563822474401,23,42,2.357699668681511,0.6416267540542812,0.9101106285154296
Sporosarcina,3.9922997030418355,23,46,2.357699668681511,0.15297297297297296,0.5905617924639072
Maricaulis,2.604242217760378,23,42,2.357699668681511,0.870026525198939,0.9053304076719518
Rhodopila,3.3795505452593053,14,14,2.3575587945910645,0.8110236220472441,0.697595364536906
Cohaesibacter,5.880452411585102,9,12,2.3575587945910645,0.7298136645962733,0.4009145265671105
Olivibacter,3.7368301404809268,16,30,2.3575587945910645,0.6304347826086957,0.630898035490489
Johnsonella,7.802953240881045,24,79,2.3575587945910645,0.3230769230769231,0.30213673231301696
Necropsobacter,7.256640174007328,41,130,2.3575587945910645,0.6666666666666666,0.32488296760746677
Anaerosphaera,2.5170099651104154,21,52,1.8577207579227037,1.0,0.7380665089425699
Microvirgula,5.2747664975759845,25,38,1.8577207579227037,1.0,0.35219014126528975
unclassfied_f:Desulfovibrionaceae,1.8577207579227037,13,13,1.8577207579227037,0.7419354838709677,1.0
unclassfied_f:Chromatiaceae,7.904352745726144,38,132,1.8577207579227037,0.41123778501628666,0.23502503211628134
unclassfied_f:Synergistaceae,1.8658509505067766,13,13,1.8576033628473314,0.8078817733990148,0.9955797178455197
Catalinimonas,3.0447763632251297,18,41,1.8576033628473314,0.4,0.6100951732559088
Halalkalicoccus,4.483299066955158,19,42,1.8576033628473314,0.9074074074074074,0.41433848938142037
Tomitella,0.5279307512202354,0,0,0.0,0.0,0.0
Schumannella,0.0,0,0,0.0,0.0,
Woesearchaeota_Incertae_Sedis_AR16,19.106324617489335,0,0,0.0,0.0,0.0
Agarivorans,0.0,0,0,0.0,0.0,
Chlamydophila,0.0,0,0,0.0,0.0,
Thermorudis,0.0,0,0,0.0,0.0,
Thermocrispum,0.0,0,0,0.0,0.0,
Thermoanaerobacterium,0.0,0,0,0.0,0.0,
Carboxydothermus,0.0,0,0,0.0,0.0,
Vampirovibrio,9.47603608911291,0,0,0.0,0.0,0.0
Clostridium_XII,0.5279307512202354,0,0,0.0,0.0,0.0
Basilea,1.381382312204604,0,0,0.0,0.0,0.0
Caloramator,2.085790929102215,0,0,0.0,0.0,0.0
Sporolituus,0.0,0,0,0.0,0.0,
Calditerrivibrio,1.8633646876678214,0,0,0.0,0.0,0.0
Sulfolobus,0.0,0,0,0.0,0.0,
unclassfied_o:Methanobacteriales,0.0,0,0,0.0,0.0,
Bergeyella,8.204326503539791,0,0,0.0,0.0,0.0
Swingsia,0.0,0,0,0.0,0.0,
Vespertiliibacter,1.381382312204604,0,0,0.0,0.0,0.0
Arsenophonus,0.0,0,0,0.0,0.0,
Woesearchaeota_Incertae_Sedis_AR18,19.39904150833045,0,0,0.0,0.0,0.0
Bombella,3.3011810102315096,0,0,0.0,0.0,0.0
Bryocella,0.0,0,0,0.0,0.0,
Taylorella,1.8476871922256006,0,0,0.0,0.0,0.0
Terribacillus,0.5279307512202354,0,0,0.0,0.0,0.0
Texcoconibacillus,1.7789320638695645,0,0,0.0,0.0,0.0
Sporocytophaga,2.249472633424981,0,0,0.0,0.0,0.0
Spirillum,0.5279307512202354,0,0,0.0,0.0,0.0
Vulcanisaeta,0.0,0,0,0.0,0.0,
Actinoalloteichus,0.5279307512202354,0,0,0.0,0.0,0.0
Eoetvoesia,0.5279307512202354,0,0,0.0,0.0,0.0
Sanguibacter,3.054212075581198,0,0,0.0,0.0,0.0
Crenobacter,0.0,0,0,0.0,0.0,
Paenalcaligenes,5.112532579344867,0,0,0.0,0.0,0.0
unclassfied_f:Phyllobacteriaceae,4.165313056912196,0,0,0.0,0.0,0.0
unclassfied_f:Peptostreptococcaceae,1.8139748883198585,0,0,0.0,0.0,0.0
GpVII,11.451478172171377,0,0,0.0,0.0,0.0
Ornithobacterium,1.381382312204604,0,0,0.0,0.0,0.0
Gulosibacter,0.0,0,0,0.0,0.0,
Haloactinopolyspora,0.0,0,0,0.0,0.0,
Halobaculum,0.0,0,0,0.0,0.0,
Oligosphaera,15.149701227640033,0,0,0.0,0.0,0.0
Oceanicella,0.0,0,0,0.0,0.0,
unclassfied_f:Neisseriaceae,1.3601205275996986,0,0,0.0,0.0,0.0
Nitriliruptor,1.3200552036653623,0,0,0.0,0.0,0.0
unclassfied_f:Cardiobacteriaceae,0.0,0,0,0.0,0.0,
Halotalea,0.0,0,0,0.0,0.0,
Neokomagataea,0.0,0,0,0.0,0.0,
unclassfied_f:Methanosarcinaceae,0.5279307512202354,0,0,0.0,0.0,0.0
Hydrogenobacter,0.0,0,0,0.0,0.0,
Hyunsoonleella,0.0,0,0,0.0,0.0,
Jeotgalibacillus,7.330570925310526,0,0,0.0,0.0,0.0
Joostella,0.0,0,0,0.0,0.0,
Kineosphaera,0.9347092270176552,0,0,0.0,0.0,0.0
unclassfied_f:Cyclobacteriaceae,15.383972501474972,0,0,0.0,0.0,0.0
Lawsonia,1.381382312204604,0,0,0.0,0.0,0.0
Lentibacillus,0.0,0,0,0.0,0.0,
Mesoplasma,0.0,0,0,0.0,0.0,
Paenirhodobacter,0.0,0,0,0.0,0.0,
unclassfied_f:Alcaligenaceae,20.876024747016746,0,0,0.0,0.0,0.0
Pantoea,0.7853014055255532,0,0,0.0,0.0,0.0
Psychrobacillus,1.381382312204604,0,0,0.0,0.0,0.0
Sandaracinobacter,12.748211219166286,0,0,0.0,0.0,0.0
Cruoricaptor,0.0,0,0,0.0,0.0,
Dasania,0.0,0,0,0.0,0.0,
Xenorhabdus,0.0,0,0,0.0,0.0,
Saccharibacter,0.0,0,0,0.0,0.0,
Rubritepida,10.261738992732099,0,0,0.0,0.0,0.0
Rivicola,0.0,0,0,0.0,0.0,
Desulfurococcus,0.0,0,0,0.0,0.0,
Eikenella,3.91457683024361,0,0,0.0,0.0,0.0
Renibacterium,1.381382312204604,0,0,0.0,0.0,0.0
Puniceicoccus,0.019801289271943273,0,0,0.0,0.0,0.0
Endozoicomonas,0.0,0,0,0.0,0.0,
Pediococcus,6.570950723760986,0,0,0.0,0.0,0.0
unclassfied_c:Bacilli,49.80718680929479,0,0,0.0,0.0,0.0
Luteimicrobium,17.238642877213902,0,0,0.0,0.0,0.0
Psychrilyobacter,0.5279307512202354,0,0,0.0,0.0,0.0
Erwinia,3.2451177878563016,0,0,0.0,0.0,0.0
Porphyrobacter,34.1646299871387,0,0,0.0,0.0,0.0
Pontimonas,0.05357712498387581,0,0,0.0,0.0,0.0
Fonticella,1.381382312204604,0,0,0.0,0.0,0.0
Fretibacterium,6.475956162519747,0,0,0.0,0.0,0.0
Phaeovibrio,1.9257599417406346,0,0,0.0,0.0,0.0
Phaeodactylibacter,15.80837667429672,0,0,0.0,0.0,0.0
Fructobacillus,1.381382312204604,0,0,0.0,0.0,0.0
unclassfied_p:Woesearchaeota,33.19497778949863,0,0,0.0,0.0,0.0
